Id,PlayerName,Salary,Age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TotalMinutes,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary_normalized,Position_encoded,Team_encoded
88,Christian Wood,14317459,4.322947514138835,5.88741871045203,3.618222517841817,4.257079072169725,2.2404287472016287,3.070783383350972,0.42863125947601,1.0273787073694451,1.8704111970686275,0.3269448775779606,1.8948384661485012,2.4906968549578097,0.48293734323079857,0.4755147627814078,1.6012508344814045,1.8704111970686275,0.5973745306037954,0.8871756757156232,2.2596737867230705,2.4906968549578097,1.1133843646427297,0.3451079244367938,0.7847978060712121,1.1133843646427297,1.3782017963726023,3.5836112618340983,13.748535182896902,3.9033775393564363,0.5029616970229388,0.3169938441468963,0.31853000906254264,2.220945152863065,4.346354957139411,3.566054218908747,3.0939958985919818,0.6737680590667839,1.7419280321813702,3.116899747429984,4.287297738734636,2.7,1.2330769203735719,4.8,0.132,1.9,-0.3,1.7,1.6,16.476990329462417,0,13
89,Kentavious Caldwell-Pope,14004703,4.4372688011897266,6.1236810031695965,6.1236810031695965,4.560989884402042,1.7685244437086272,2.648297385478304,0.390832683616469,1.1133843646427297,1.8704111970686275,0.3622675039516764,1.2330769203735719,1.8455813191367303,0.41946521525200825,0.46600417189945503,0.9355532237698291,1.0273787073694451,0.628957714729375,0.41804907437868577,1.3075096101012593,1.4455398754696245,1.3432975971899863,0.9822467037532344,0.41804907437868577,0.7847978060712121,1.1544441718859593,2.986972062007028,14.735118710195891,3.070783383350972,0.48562567098745385,0.42158642419993253,0.18312343587452606,1.0710585971090136,2.617970780749777,2.055641538058108,2.8595905638285797,1.3075096101012593,0.8871756757156232,3.0233951254356417,3.3507394991576054,2.0,1.3782017963726023,4.5,0.091,-1.6,0.6,-1.0,0.6,16.454903831144176,7,15
90,Brook Lopez,13906976,4.697012078927853,6.172972078519893,6.172972078519893,4.513497692795407,2.2786865383928596,3.070783383350972,0.4398212110069249,1.0710585971090136,1.9887896584596787,0.325419164874022,1.918877069266942,2.423101456003401,0.5115414044522464,0.4909852115435809,1.1544441718859593,1.3432975971899863,0.6047322047335683,1.1943176378757767,1.9887896584596787,2.388206047001398,0.8871756757156232,0.41804907437868577,1.3782017963726023,0.9355532237698291,1.4122683720328608,3.5213992606858002,14.724321532812937,3.734426832765899,0.5069287885218788,0.3488585432399008,0.19422184890856908,2.474062026581227,3.466306243722312,3.0590585173752523,2.2786865383928596,0.5523173316303605,2.388206047001398,2.8595905638285797,3.805418043625919,4.1,1.7946539750195776,8.0,0.161,0.8,1.3,2.1,2.5,16.447901214615992,0,41
91,Patrick Beverley,13801614,4.697012078927853,5.88741871045203,5.88741871045203,4.328825891010464,1.2330769203735719,2.1404903073307175,0.3451079244367938,0.8369759806258961,1.7148461932541845,0.29528382863817354,0.7304631471189666,1.1133843646427297,0.43842791841468076,0.4258180821952179,0.5523173316303605,0.7304631471189666,0.5668840796259945,0.5523173316303605,1.5409627556327752,1.7419280321813702,1.5098519893959559,0.6737680590667839,0.48696769054824085,0.6737680590667839,1.478055616713875,2.2974730190935833,13.883340612207572,2.7360645163324375,0.4419082518731938,0.529177326877427,0.16845462348203855,1.4455398754696245,3.128238685769432,2.5234617464931466,3.2692775953578295,1.0710585971090136,1.1943176378757767,3.2796690720047517,2.962250248368772,0.8,1.2330769203735719,3.0,0.079,-2.9,1.7,-1.2,0.3,16.440296172265583,8,33
92,Doug McDermott,13750000,4.545285536716194,5.80273872401839,0.0,3.8960227467738258,1.7419280321813702,2.6332041324455657,0.3872069419798506,1.1544441718859593,1.9887896584596787,0.3548360016101595,1.1133843646427297,1.6872592197086782,0.4293335672290632,0.47008893622427655,0.6144772743641285,0.7847978060712121,0.5881176448851554,0.3451079244367938,1.1133843646427297,1.270787630434676,0.9355532237698291,0.18483752645848053,0.09599474047211042,0.6737680590667839,1.1133843646427297,2.9116996960682515,12.910399284114215,3.035365619932963,0.48024327514594645,0.46668588696144664,0.12694470008807604,1.1544441718859593,2.8727697059001396,2.220945152863065,2.8595905638285797,0.41804907437868577,0.3451079244367938,2.81942104134236,3.7976638003787406,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,16.436549454804126,4,62
93,Luke Kennard,13745455,4.2631607783924865,5.653921148278169,3.340760310539712,4.024180698377316,1.6012508344814045,2.3525315260846855,0.4123684124212234,1.3075096101012593,1.9658404488041925,0.41379100064789925,0.6737680590667839,1.1544441718859593,0.4088048375028763,0.5304739923138416,0.48696769054824085,0.5523173316303605,0.701857577900979,0.26759528603209753,1.3432975971899863,1.4455398754696245,0.9822467037532344,0.41804907437868577,0.09599474047211042,0.6144772743641285,0.9355532237698291,2.7920959148471782,12.912631688113565,3.2377281976988326,0.5420848205809086,0.5548626641496691,0.09783767908095509,0.8369759806258961,3.10548584739025,2.370468537443093,2.805814311600189,0.8369759806258961,0.26759528603209753,2.9244794533104086,3.3901028196020273,2.2,0.8369759806258961,3.4,0.124,0.6,-0.1,0.5,0.8,16.436218854731436,7,31
94,Zion Williamson,13534817,4.003419248109409,4.4372688011897266,4.4372688011897266,4.6477085871174175,2.8595905638285797,3.5483247955296515,0.4923215502400477,0.18483752645848053,0.5523173316303605,0.3208306730858037,2.832918063657205,3.484859363860291,0.4989821276704205,0.49698763704152243,2.2786865383928596,2.692763880463827,0.5612038461904183,1.1943176378757767,2.055641538058108,2.440268378362637,1.9658404488041925,0.7847978060712121,0.48696769054824085,1.6591461440755093,1.270787630434676,4.2631607783924865,11.999087064345309,4.213960638612615,0.521369397268635,0.040303126503327937,0.43842791841468076,2.423101456003401,3.618222517841817,3.128238685769432,4.16346654289975,1.0273787073694451,1.0273787073694451,3.3998085973553147,4.513497692795407,2.3,0.8369759806258961,3.6,0.18,4.8,1.0,5.8,1.9,16.42077603432026,1,45
95,Jordan Clarkson,13340000,4.492017742920502,5.7146689026506605,5.7146689026506605,4.627641479425805,2.5234617464931466,3.609631470778693,0.3777302761889653,1.3782017963726023,2.5234617464931466,0.29762831537102014,2.055641538058108,2.805814311600189,0.43912475822367764,0.4314381304242628,1.6304846272607785,1.8203341036428238,0.6241489906647077,0.8369759806258961,1.5098519893959559,1.8203341036428238,1.918877069266942,0.41804907437868577,0.18483752645848053,1.5409627556327752,1.1943176378757767,3.9180007130670833,14.16403784586512,3.409461634363643,0.45848082840517485,0.37846181959390623,0.21695253940691367,1.8203341036428238,2.7920959148471782,2.388206047001398,3.9252695825501966,0.6144772743641285,0.48696769054824085,3.340760310539712,4.369483827900518,0.9,0.6144772743641285,1.7,0.042,1.0,-2.4,-1.4,0.3,16.40627767341427,7,66
96,Gary Harris,13000000,4.3809460334448715,5.285266416806648,5.0533710494211155,4.182558168502788,1.5098519893959559,2.3343900635968162,0.3821130947094658,1.1943176378757767,1.9425402190926926,0.3681808120056465,0.6737680590667839,1.1544441718859593,0.41379100064789925,0.4889780487821708,0.48696769054824085,0.48696769054824085,0.6737680590667839,0.3451079244367938,1.0273787073694451,1.1943176378757767,0.8369759806258961,0.6737680590667839,0.26759528603209753,0.48696769054824085,1.1544441718859593,2.648297385478304,12.607095406757969,2.9497532001225744,0.5003100424899234,0.558671156687508,0.09414895148117712,1.1943176378757767,2.5071621901826946,1.9887896584596787,2.423101456003401,1.1133843646427297,0.7304631471189666,2.6025944687727294,3.1947560878728773,1.3,0.7847978060712121,2.3,0.095,-1.4,0.7,-0.7,0.4,16.380459992348886,7,51
97,Kyle Kuzma,13000000,4.322947514138835,5.80273872401839,5.80273872401839,4.745132396064701,2.6025944687727294,3.6855277209017743,0.3806538708495857,1.3782017963726023,2.5234617464931466,0.2937183483466287,2.160996313445664,2.9244794533104086,0.44121295736544913,0.43073700222369654,1.4455398754696245,1.7419280321813702,0.571284629145631,0.6737680590667839,2.3343900635968162,2.474062026581227,1.7419280321813702,0.48696769054824085,0.41804907437868577,1.5409627556327752,1.3075096101012593,3.9469081854679384,14.538707683063912,3.370530505249363,0.44884008939486236,0.36078476261571546,0.19166969748657836,1.478055616713875,3.8208296209080292,3.070783383350972,3.574854059761254,0.6144772743641285,0.7847978060712121,3.2588241665316375,4.375223358782898,-1.0,1.1544441718859593,0.9,0.019,-0.2,-1.5,-1.7,0.2,16.380459992348886,1,67
98,Josh Hart,12960000,4.322947514138835,6.1236810031695965,5.42678077191518,4.612457456885503,1.7148461932541845,2.4057488218936234,0.43842791841468076,0.6144772743641285,1.270787630434676,0.32389156329226854,1.478055616713875,1.9887896584596787,0.4876381656955962,0.4788940801302439,1.0710585971090136,1.3075096101012593,0.5837747572907532,1.1544441718859593,2.2404287472016287,2.57140105828423,1.7685244437086272,0.8369759806258961,0.26759528603209753,0.9822467037532344,1.4122683720328608,2.8595905638285797,14.832244510315839,3.3507394991576054,0.501636564548959,0.2795384545791262,0.29762831537102014,2.3525315260846855,3.9325102940665544,3.3104796473328175,3.539394281403956,1.1133843646427297,0.6144772743641285,3.566054218908747,3.1947560878728773,3.8,1.270787630434676,6.0,0.118,-0.2,1.1,0.9,1.8,16.377378326048895,4,48
99,Dorian Finney-Smith,12939848,4.4372688011897266,5.859551208605442,5.859551208605442,4.513497692795407,1.5409627556327752,2.539599114203446,0.338328023812284,1.0710585971090136,2.07729441989646,0.29684731670188297,0.8369759806258961,1.3782017963726023,0.4201726847234585,0.42158642419993253,0.5523173316303605,0.6737680590667839,0.5918284300650516,1.0710585971090136,1.571419296723087,2.0113991574502705,0.9822467037532344,0.6144772743641285,0.41804907437868577,0.6737680590667839,1.270787630434676,2.648297385478304,14.196880574832942,2.778263837051785,0.43423872572778394,0.5362926636549706,0.11247971146761078,2.3525315260846855,3.070783383350972,2.750250297485029,2.388206047001398,0.9355532237698291,1.0273787073694451,2.9497532001225744,3.2588241665316375,0.6,1.0273787073694451,2.1,0.051,-1.7,-0.3,-2.0,0.0,16.375822177726285,1,4
100,Kelly Olynyk,12804878,4.545285536716194,5.914940018959451,5.914940018959451,4.4149340409978794,1.8455813191367303,2.6332041324455657,0.41734040198840555,0.9355532237698291,1.6872592197086782,0.340592123076238,1.4455398754696245,1.9887896584596787,0.4707684438971689,0.4755147627814078,1.5098519893959559,1.6591461440755093,0.6462403907585748,0.8369759806258961,2.055641538058108,2.2974730190935833,1.7419280321813702,0.6737680590667839,0.41804907437868577,1.3782017963726023,1.6591461440755093,3.1838453744494446,14.09105388581638,3.3803436698795437,0.5154817504677899,0.3630082104644739,0.3578139505349547,1.9658404488041925,3.750440970865375,3.0939958985919818,3.6689330790027816,0.9822467037532344,1.0273787073694451,3.88122550486754,3.6855277209017743,2.4,1.1544441718859593,4.3,0.106,-0.4,0.9,0.4,1.2,16.365336828137302,0,66
101,Chris Boucher,12690000,4.492017742920502,6.1236810031695965,0.0,3.858806663498184,1.6591461440755093,2.440268378362637,0.4130799090128079,0.6144772743641285,1.3782017963726023,0.28979589525001354,1.4122683720328608,1.9425402190926926,0.4768675769412791,0.45435813688801974,1.0710585971090136,1.270787630434676,0.5912107120711739,1.2330769203735719,1.6872592197086782,2.160996313445664,0.3451079244367938,0.48696769054824085,0.6144772743641285,0.41804907437868577,1.1544441718859593,2.805814311600189,13.348374421735345,3.7019729772844623,0.48024327514594645,0.31237382546068193,0.28191318146141553,2.999199667789124,3.9469081854679384,3.5032223053931855,1.4455398754696245,0.9822467037532344,1.8455813191367303,2.3343900635968162,3.7019729772844623,3.0,1.1943176378757767,5.0,0.156,0.7,-0.8,-0.1,0.7,16.356324918492774,1,65
102,Robert Covington,12307692,4.597156711708115,5.285266416806648,0.0,3.5483247955296515,1.2330769203735719,2.0113991574502705,0.37846181959390623,0.7847978060712121,1.478055616713875,0.34285208447643073,0.7304631471189666,1.1544441718859593,0.4293335672290632,0.4619061084893413,0.48696769054824085,0.6144772743641285,0.5837747572907532,0.48696769054824085,1.478055616713875,1.6872592197086782,0.8369759806258961,0.6144772743641285,0.5523173316303605,0.5523173316303605,1.1133843646427297,2.2596737867230705,11.435182063397658,3.3606626707631366,0.4761913513468419,0.48293734323079857,0.1632345274609899,1.9425402190926926,3.7976638003787406,3.116899747429984,2.9116996960682515,1.3432975971899863,1.7419280321813702,3.070783383350972,3.4940643415555446,0.7,0.8369759806258961,1.9,0.117,-0.5,2.1,1.7,0.7,16.325735071986564,1,29
103,Josh Richardson,12196094,4.4372688011897266,5.831327892742091,2.885846472488202,4.105018553907346,1.7419280321813702,2.6780746090892826,0.3681808120056465,1.0273787073694451,1.9425402190926926,0.31853000906254264,1.1943176378757767,1.8203341036428238,0.4222926951877562,0.4377306911115264,0.7847978060712121,0.8369759806258961,0.6456482764934839,0.48696769054824085,1.2330769203735719,1.4455398754696245,1.4455398754696245,0.7847978060712121,0.26759528603209753,0.8871756757156232,1.1133843646427297,2.89882257877432,13.362137469006337,3.161816249000529,0.45642117281867234,0.43842791841468076,0.137680027032009,1.5098519893959559,2.8727697059001396,2.3160390089201686,3.5123337748684422,1.270787630434676,0.8369759806258961,3.2055988211238255,3.734426832765899,0.6,0.7847978060712121,1.8,0.055,-1.0,-0.1,-1.2,0.3,16.316626376499105,7,46
104,Ja Morant,12119440,4.071754351052767,5.7146689026506605,5.653921148278169,4.592030185806192,2.7920959148471782,3.851273208034952,0.39372569597261425,0.9822467037532344,2.033679703428328,0.2731832613665075,2.57140105828423,3.4381104434026533,0.4314381304242628,0.42087975420881135,2.2786865383928596,2.617970780749777,0.5825312203391741,0.7304631471189666,2.033679703428328,2.2404287472016287,2.617970780749777,0.7847978060712121,0.26759528603209753,1.6591461440755093,1.0273787073694451,4.275266972925608,14.10065629283109,4.091782742966852,0.4577946513927367,0.22443582059973147,0.351850878419973,1.6304846272607785,3.539394281403956,2.84630728564999,5.016243985059878,1.0273787073694451,0.5523173316303605,3.1947560878728773,4.740371856711047,3.4,1.4122683720328608,6.0,0.148,5.2,0.5,5.7,3.8,16.310321415429573,2,39
106,Terrence Ross,11500000,4.545285536716194,5.7737732204907655,2.750250297485029,3.9397230839438477,1.6012508344814045,2.5071621901826946,0.36744318750933963,0.9822467037532344,1.8455813191367303,0.3208306730858037,1.0710585971090136,1.6304846272607785,0.42299856766228744,0.44051727723195944,0.3451079244367938,0.41804907437868577,0.6108315342899311,0.26759528603209753,1.2330769203735719,1.3432975971899863,0.9822467037532344,0.48696769054824085,0.18483752645848053,0.5523173316303605,0.9822467037532344,2.648297385478304,12.945945901286748,2.9116996960682515,0.44884008939486236,0.45642117281867234,0.07083210844280637,1.1133843646427297,3.035365619932963,2.3525315260846855,2.9116996960682515,0.8871756757156232,0.5523173316303605,2.6332041324455657,3.6009995309225884,0.5,0.8369759806258961,1.6,0.059,-1.8,-0.3,-2.1,0.0,16.257857680289998,7,53
107,Reggie Jackson,11457217,4.597156711708115,5.914940018959451,4.969939052451073,4.16346654289975,1.7946539750195776,2.805814311600189,0.35334433914887764,0.9355532237698291,1.8704111970686275,0.2937183483466287,1.3782017963726023,2.0986476546769155,0.39949164893577926,0.4080909005910163,0.7304631471189666,0.7847978060712121,0.6795502183490842,0.3451079244367938,1.1133843646427297,1.2330769203735719,1.6591461440755093,0.5523173316303605,0.09599474047211042,1.0710585971090136,1.0710585971090136,2.9116996960682515,13.60299127543426,2.885846472488202,0.42792855757830506,0.3821130947094658,0.11611237383626197,1.0710585971090136,2.6025944687727294,2.033679703428328,3.858806663498184,0.9355532237698291,0.26759528603209753,3.3998085973553147,3.9180007130670833,-0.6,0.8369759806258961,0.6,0.018,-2.9,-1.1,-3.9,-0.8,16.254130482363415,2,16
108,Dillon Brooks,11400000,4.322947514138835,6.047663906109832,6.047663906109832,4.508149606871652,2.1404903073307175,3.300269327535053,0.34209922275644716,1.1943176378757767,2.2596737867230705,0.28822339842999467,1.6591461440755093,2.539599114203446,0.3828420651871841,0.3951696868575137,1.0273787073694451,1.2330769203735719,0.601671635023497,0.48696769054824085,1.4455398754696245,1.6304846272607785,1.4122683720328608,0.6737680590667839,0.18483752645848053,0.9355532237698291,1.6304846272607785,3.370530505249363,14.503038058582288,2.805814311600189,0.41379100064789925,0.3769983020395556,0.14566899392128024,1.270787630434676,2.81942104134236,2.220945152863065,3.0939958985919818,0.9355532237698291,0.5523173316303605,2.7360645163324375,3.989450032963553,-0.8,1.3432975971899863,1.6,0.034,-3.4,-0.5,-3.9,-1.1,16.249124001084017,4,39
109,Richaun Holmes,11215260,4.4372688011897266,5.0533710494211155,0.7304631471189666,2.648297385478304,0.8871756757156232,1.2330769203735719,0.4989821276704205,0.09599474047211042,0.18483752645848053,0.5036237431548015,0.8369759806258961,1.1544441718859593,0.4983176469801192,0.5174473387446769,0.3451079244367938,0.41804907437868577,0.6077854919525705,0.5523173316303605,0.8369759806258961,1.1544441718859593,0.18483752645848053,0.09599474047211042,0.26759528603209753,0.26759528603209753,0.8369759806258961,1.571419296723087,9.378068571428056,3.227083988885245,0.5317693352966434,0.08673709869271627,0.19592029922113502,2.832918063657205,3.5836112618340983,3.2483079759688156,1.6872592197086782,0.3451079244367938,1.478055616713875,3.1947560878728773,3.3104796473328175,0.6,0.26759528603209753,0.8,0.113,-2.0,-0.9,-2.9,-0.1,16.232785998068678,0,61
110,Dwight Powell,11080125,4.545285536716194,6.1236810031695965,5.80273872401839,3.7976638003787406,1.4122683720328608,1.6872592197086782,0.5725391489624189,0.0,0.09599474047211042,0.0,1.4122683720328608,1.6872592197086782,0.5812864734094545,0.5725391489624189,0.9822467037532344,1.270787630434676,0.5311218289284587,1.1943176378757767,1.270787630434676,1.8455813191367303,0.6737680590667839,0.48696769054824085,0.26759528603209753,0.6737680590667839,1.478055616713875,2.388206047001398,13.217941374111264,3.484859363860291,0.5762953344761155,0.018848348644817357,0.5036237431548015,3.10548584739025,3.2692775953578295,3.1838453744494446,2.423101456003401,1.0273787073694451,1.0273787073694451,3.5213992606858002,3.1947560878728773,3.8,0.8871756757156232,5.1,0.168,-1.2,0.0,-1.2,0.3,16.22066361105991,0,13
111,Paolo Banchero,11055120,3.858806663498184,6.02174235239564,6.02174235239564,4.687248044158857,2.388206047001398,3.4940643415555446,0.36522768027638236,0.8369759806258961,1.8203341036428238,0.2659940244476305,2.160996313445664,3.0824287894998474,0.3973325409441357,0.393003072500897,2.160996313445664,2.5071621901826946,0.5762953344761155,0.8369759806258961,2.201216472409456,2.423101456003401,1.7419280321813702,0.6144772743641285,0.41804907437868577,1.478055616713875,1.270787630434676,3.858806663498184,14.800586833509957,3.428611954181273,0.43842791841468076,0.2302244772436026,0.4009289800624652,1.7946539750195776,3.805418043625919,3.0824287894998474,3.6352836042045418,0.8369759806258961,0.9822467037532344,3.2163744893571025,4.35216300814245,-0.3,1.4122683720328608,2.4,0.047,-0.7,-0.7,-1.5,0.3,16.218404317487416,1,51
112,RJ Barrett,10900634,4.003419248109409,6.047663906109832,6.047663906109832,4.6921360067021185,2.440268378362637,3.539394281403956,0.3703910596861294,1.0710585971090136,2.119710123240548,0.27557032357058237,2.119710123240548,2.986972062007028,0.41450168782780705,0.40737655518653626,1.8203341036428238,2.1404903073307175,0.5775449470559703,0.6144772743641285,1.8704111970686275,2.055641538058108,1.478055616713875,0.3451079244367938,0.18483752645848053,1.270787630434676,1.3782017963726023,3.828487537318736,14.859729912948042,3.227083988885245,0.4398212110069249,0.2929348593871717,0.2937183483466287,1.4455398754696245,3.3104796473328175,2.6332041324455657,3.1728657463173713,0.48696769054824085,0.48696769054824085,2.986972062007028,4.275266972925608,0.5,1.1133843646427297,2.2,0.043,-1.2,-1.9,-3.1,-0.7,16.204331602383238,7,47
113,Bobby Portis,10843350,4.322947514138835,5.968980585391403,4.003419248109409,4.2631607783924865,2.201216472409456,3.070783383350972,0.4152119710528851,0.9355532237698291,1.7419280321813702,0.3223620677356269,1.8948384661485012,2.57140105828423,0.45642117281867234,0.45642117281867234,0.9355532237698291,1.1133843646427297,0.5949125600161963,1.270787630434676,2.5071621901826946,2.832918063657205,0.9822467037532344,0.3451079244367938,0.18483752645848053,0.8369759806258961,1.0273787073694451,3.3507394991576054,13.886731982668,3.6855277209017743,0.47008893622427655,0.28349378148787424,0.1465533874660231,2.778263837051785,4.4149340409978794,3.805418043625919,2.7073236613554315,0.6144772743641285,0.5523173316303605,2.692763880463827,3.982426326405951,2.5,1.478055616713875,5.3,0.139,1.2,-0.6,0.7,1.2,16.19906263904539,1,41
114,DeAndre Jordan,10733758,4.697012078927853,4.9269180446816625,2.6025944687727294,3.4381104434026533,1.3075096101012593,1.5098519893959559,0.5930629731140953,0.0,0.0,0.7304631471189666,1.270787630434676,1.5098519893959559,0.5918284300650516,0.5961441364612595,0.48696769054824085,0.8369759806258961,0.3879329354833737,0.8871756757156232,1.7685244437086272,2.0986476546769155,0.6737680590667839,0.26759528603209753,0.48696769054824085,0.8369759806258961,1.1133843646427297,2.07729441989646,10.679537594055967,3.409461634363643,0.5719120430606549,0.008965764842014848,0.3578139505349547,2.9497532001225744,4.4149340409978794,3.8437090515615933,2.5555777652256793,0.7304631471189666,1.6872592197086782,4.269223368546681,3.3104796473328175,0.5,0.6737680590667839,1.4,0.112,-2.4,0.7,-1.8,0.0,16.188904379445248,0,15
115,Anthony Edwards,10733400,3.9325102940665544,6.1972210008779385,6.1972210008779385,4.792129643835174,2.7360645163324375,3.8208296209080292,0.38865850586295864,1.4455398754696245,2.4906968549578097,0.3215966081180885,2.3160390089201686,3.15069590750373,0.4272254610541959,0.4377306911115264,1.8203341036428238,2.119710123240548,0.5874981338050919,0.48696769054824085,2.0986476546769155,2.220945152863065,1.918877069266942,1.0273787073694451,0.5523173316303605,1.6304846272607785,1.3432975971899863,4.176215439321931,15.310680565851618,3.6521860662034618,0.46259004660719577,0.3261822570179767,0.2466134641056109,1.1544441718859593,3.5213992606858002,2.750250297485029,3.805418043625919,1.2330769203735719,1.1133843646427297,3.2377281976988326,4.486610962384387,0.2,1.7148461932541845,3.8,0.064,1.0,0.0,1.0,2.1,16.188871026174482,7,43
116,Robert Williams,10714287,4.2014612941903655,4.745132396064701,3.858806663498184,4.105018553907346,1.7148461932541845,2.033679703428328,0.5819089982817203,0.0,0.0,0.0,1.7148461932541845,2.0113991574502705,0.5843960728241272,0.5819089982817203,0.5523173316303605,0.8369759806258961,0.49365647688666064,1.5409627556327752,2.1404903073307175,2.648297385478304,0.9355532237698291,0.48696769054824085,0.9355532237698291,0.7304631471189666,1.1544441718859593,2.6025944687727294,11.588122995478582,3.8437090515615933,0.5787933393458041,0.00598475636910493,0.2194520896448661,3.340760310539712,4.169851615220158,3.805418043625919,2.6780746090892826,0.8871756757156232,2.055641538058108,3.466306243722312,3.10548584739025,2.3,1.0273787073694451,3.8,0.224,1.0,2.4,3.3,1.1,16.18708873577858,0,1
118,Mo Bamba,10300000,4.137710644618417,5.3215405626377255,2.440268378362637,3.5032223053931855,1.3432975971899863,2.033679703428328,0.40737655518653626,0.7304631471189666,1.3782017963726023,0.3353027595403703,0.9355532237698291,1.3432975971899863,0.48024327514594645,0.4768675769412791,0.6144772743641285,0.8871756757156232,0.5272298426837739,0.8369759806258961,1.6591461440755093,1.9658404488041925,0.6737680590667839,0.26759528603209753,0.6737680590667839,0.48696769054824085,1.2330769203735719,2.370468537443093,11.400179625755216,3.5032223053931855,0.4883082849699545,0.42863125947601,0.23269692547884877,2.6780746090892826,4.150632031771039,3.566054218908747,2.7073236613554315,0.6144772743641285,2.119710123240548,2.89882257877432,3.5836112618340983,1.1,0.7847978060712121,2.2,0.139,-0.2,0.7,0.5,0.5,16.14765455028724,0,36
119,Talen Horton-Tucker,10260000,4.003419248109409,5.831327892742091,3.858806663498184,3.873782547422553,1.8203341036428238,2.805814311600189,0.3593002463537558,0.6737680590667839,1.571419296723087,0.25634217444133056,1.571419296723087,2.3160390089201686,0.40737655518653626,0.3944479005821318,1.1544441718859593,1.4122683720328608,0.5837747572907532,0.48696769054824085,1.4122683720328608,1.6012508344814045,1.7685244437086272,0.48696769054824085,0.3451079244367938,1.1544441718859593,1.0710585971090136,2.9746560564993456,12.908165436649409,3.3104796473328175,0.42370404211260504,0.2921508702939019,0.2466134641056109,1.6591461440755093,3.3104796473328175,2.692763880463827,4.346354957139411,0.9822467037532344,1.1544441718859593,3.484859363860291,4.257079072169725,-0.3,0.7847978060712121,0.8,0.029,-1.1,-0.5,-1.6,0.2,16.14376349517278,7,66
121,Ivica Zubac,10123457,4.2014612941903655,6.1236810031695965,6.1236810031695965,4.4149340409978794,1.8948384661485012,2.4057488218936234,0.5095666259795735,0.0,0.0,0.0,1.8948384661485012,2.388206047001398,0.5115414044522464,0.5095666259795735,1.270787630434676,1.571419296723087,0.5504049893591515,1.571419296723087,2.4057488218936234,2.8727697059001396,0.7304631471189666,0.3451079244367938,0.8871756757156232,0.9822467037532344,1.5098519893959559,2.986972062007028,14.439419870616586,3.5923262722432687,0.5272298426837739,0.0039932167256760956,0.3915565668534633,3.161816249000529,4.293285154012352,3.8208296209080292,2.07729441989646,0.5523173316303605,1.8203341036428238,3.5213992606858002,3.419062550423486,3.8,1.5098519893959559,6.7,0.149,-1.1,0.2,-0.9,0.6,16.130365863062323,0,29
122,Reggie Bullock,10012800,4.545285536716194,6.172972078519893,5.5270737381589985,4.508149606871652,1.3782017963726023,2.2596737867230705,0.351850878419973,1.1544441718859593,2.07729441989646,0.32999065663529714,0.41804907437868577,0.6737680590667839,0.461221798326982,0.46600417189945503,0.26759528603209753,0.41804907437868577,0.554226807536354,0.3451079244367938,1.6012508344814045,1.7148461932541845,0.9355532237698291,0.5523173316303605,0.18483752645848053,0.41804907437868577,1.2330769203735719,2.474062026581227,14.712137678035727,2.5555777652256793,0.4714475851831011,0.6414958504004659,0.07646993491559069,1.0273787073694451,3.1838453744494446,2.440268378362637,2.2974730190935833,0.7847978060712121,0.41804907437868577,2.423101456003401,2.885846472488202,1.3,0.9355532237698291,2.8,0.056,-2.3,-0.3,-2.6,-0.4,16.11937493232886,4,13
